1.300878400450068511e+03 1.060150921621068498e+00 5.477223223748166336e-02 -9.999999999000000000e+09
1.300889248608233856e+03 1.074443301152594454e+00 5.477223200476798171e-02 -9.999999999000000000e+09
1.300900096856862774e+03 9.854423433249992481e-01 5.477223176610739042e-02 -9.999999999000000000e+09
1.300910945195956629e+03 1.037612364679804777e+00 5.477223152129415823e-02 -9.999999999000000000e+09
1.300921793625515875e+03 1.019228206019509697e+00 5.477223127011350556e-02 -9.999999999000000000e+09
1.300932642145541195e+03 9.662062932239808832e-01 5.477223101234125757e-02 -9.999999999000000000e+09
1.300943490756033498e+03 9.851164957799611877e-01 5.477223074774318495e-02 -9.999999999000000000e+09
1.300954339456993694e+03 1.039654629468108382e+00 5.477223047607455986e-02 -9.999999999000000000e+09
1.300965188248421782e+03 9.326339755079846583e-01 5.477223019707958690e-02 -9.999999999000000000e+09
1.300976037130319355e+03 1.018161390858383308e+00 5.477222991049070927e-02 -9.999999999000000000e+09
1.300986886102687095e+03 9.831390388845745454e-01 5.477222961602807444e-02 -9.999999999000000000e+09
1.300997735165525228e+03 1.068676198079509865e+00 5.477222931339874312e-02 -9.999999999000000000e+09
1.301008584318834892e+03 1.054562706073965073e+00 5.477222900229600233e-02 9.988285522244559900e-01
1.301019433562616541e+03 1.045550061216066640e+00 5.477222868239858128e-02 9.988285436802235573e-01
1.301030282896871540e+03 9.938216517498265068e-01 5.477222835336979789e-02 9.988285348919427875e-01
1.301041132321600116e+03 1.025375721398487761e+00 5.477222801485663595e-02 9.988285258501743424e-01
1.301051981836803179e+03 1.078985698159643070e+00 5.477222766648887076e-02 9.988285165450172531e-01
1.301062831442481183e+03 9.696900424463804624e-01 5.477222730787793120e-02 9.988285069660813864e-01
1.301073681138635266e+03 9.941478796247102956e-01 5.477222693861589359e-02 9.988284971024570247e-01
1.301084530925266336e+03 1.006399264178175157e+00 5.477222655827428122e-02 9.988284869426856671e-01
1.301095380802374621e+03 1.103816330428342374e+00 5.477222616640278069e-02 9.988284764747242805e-01
1.301106230769961257e+03 9.700049265231276419e-01 5.477222576252793046e-02 9.988284656859104382e-01
1.301117080828026928e+03 1.017350605955653409e+00 5.477222534615164978e-02 9.988284545629229072e-01
1.301127930976572088e+03 1.065592770642606713e+00 5.477222491674973298e-02 9.988284430917407919e-01
1.301138781215598101e+03 1.057709249976462207e+00 5.477222447377009390e-02 9.988284312575981261e-01
1.301149631545105194e+03 9.757229055450361566e-01 5.477222401663107282e-02 9.988284190449370215e-01
1.301160481965094277e+03 9.402494192728148015e-01 5.477222354471941723e-02 9.988284064373535998e-01
1.301171332475566032e+03 9.511646551765495783e-01 5.477222305738827651e-02 9.988283934175454792e-01
1.301182183076521369e+03 9.892112611670648148e-01 5.477222255395489819e-02 9.988283799672493801e-01
1.301193033767961197e+03 9.372573949996778619e-01 5.477222203369828957e-02 9.988283660671777309e-01
1.301203884549885970e+03 1.053208414625358191e+00 5.477222149585651845e-02 9.988283516969473919e-01
1.301214735422296144e+03 1.033292070561668607e+00 5.477222093962393762e-02 9.988283368350068248e-01
1.301225586385193310e+03 1.047050701376070592e+00 5.477222036414819417e-02 9.988283214585510494e-01
1.301236437438577468e+03 9.509673597731798100e-01 5.477221976852682250e-02 9.988283055434363789e-01
1.301247288582449755e+03 1.062470687535217451e+00 5.477221915180376793e-02 9.988282890640827194e-01
1.301258139816810854e+03 9.985528662702181091e-01 5.477221851296543847e-02 9.988282719933700982e-01
1.301268991141661672e+03 1.049342188686902544e+00 5.477221785093652762e-02 9.988282543025270854e-01
1.301279842557002894e+03 1.001997894837622693e+00 5.477221716457550404e-02 9.988282359610074490e-01
1.301290694062834746e+03 9.830959227845562642e-01 5.477221645266952543e-02 9.988282169363568164e-01
1.301301545659158592e+03 9.580855015742545389e-01 5.477221571392911631e-02 9.988281971940686788e-01
1.301312397345975114e+03 1.033065494898495640e+00 5.477221494698227694e-02 9.988281766974254072e-01
1.301323249123284995e+03 9.875301416147962419e-01 5.477221415036799546e-02 9.988281554073272783e-01
1.301334100991088690e+03 9.852247356500283271e-01 5.477221332252926039e-02 9.988281332821022929e-01
1.301344952949387334e+03 9.939033831068717628e-01 5.477221246180538627e-02 9.988281102773024500e-01
1.301355804998181839e+03 1.037022229643209226e+00 5.477221156642361755e-02 9.988280863454774838e-01
1.301366657137472430e+03 9.358457999547091788e-01 5.477221063448988597e-02 9.988280614359276166e-01
1.301377509367260018e+03 1.019319017083812451e+00 5.477220966397870067e-02 9.988280354944327755e-01
1.301388361687545739e+03 1.031493226014552844e+00 5.477220865272208056e-02 9.988280084629557187e-01
1.301399214098330049e+03 1.096696207012085145e+00 5.477220759839731418e-02 9.988279802793128548e-01
1.301410066599613401e+03 9.462762870227908740e-01 5.477220649851349821e-02 9.988279508768156401e-01
1.301420919191397161e+03 1.018130904441323148e+00 5.477220536369674375e-02 9.988279207048569308e-01
1.301431771873681782e+03 9.932139153598109615e-01 5.477220631495485770e-02 9.988279620446440799e-01
1.301442624646467721e+03 8.783444046408258599e-01 5.477233295214032488e-02 9.988321025773543305e-01
1.301453477509756567e+03 1.037917316271132373e+00 5.477623097205307906e-02 9.989540775348074719e-01
1.301464330463548322e+03 1.023046930442315094e+00 5.483772956560631351e-02 1.000802552119464561e+00
1.301475183507843894e+03 1.073277064647542467e+00 5.534431428179500262e-02 1.015432342083918194e+00
1.301486036642643967e+03 1.133549302343342058e+00 5.755239385726490520e-02 1.076360666857039128e+00
1.301496889867949676e+03 1.227478080131449767e+00 6.270205730786211629e-02 1.210673189181644904e+00
1.301507743183761477e+03 1.369928954159088885e+00 6.909982166002852366e-02 1.367960547725424636e+00
1.301518596590080278e+03 1.361944940131827098e+00 7.328333914505062718e-02 1.465880959209917123e+00
1.301529450086906763e+03 1.642016396999365968e+00 7.471704446254891219e-02 1.498216513716257747e+00
1.301540303674241613e+03 1.608640284733562575e+00 7.497452315029679015e-02 1.503852889709085927e+00
1.301551157352085283e+03 1.441983804627872123e+00 7.499868677324442179e-02 1.504367943705807953e+00
1.301562011120439365e+03 1.425386302827097218e+00 7.499986138399052094e-02 1.504392352673278088e+00
1.301572864979303858e+03 1.413124333233472862e+00 7.499988727545010836e-02 1.504392862911730244e+00
1.301583718928679900e+03 1.475685781734821678e+00 7.499988372762188271e-02 1.504392774144724276e+00
1.301594572968568173e+03 1.388011444215994761e+00 7.499987957947848449e-02 1.504392672422958821e+00
1.301605427098969358e+03 1.550547313672044014e+00 7.499987518817574639e-02 1.504392564731744208e+00
1.301616281319884365e+03 1.406063201459465395e+00 7.499987053426324102e-02 1.504392450593015074e+00
1.301627135631313649e+03 1.544029283591803914e+00 7.499986559630206218e-02 1.504392329479769863e+00
1.301637990033258120e+03 1.514644844030796023e+00 7.499986035061526057e-02 1.504392200809917757e+00
1.301648844525718687e+03 1.523653955865293952e+00 7.499985477100101772e-02 1.504392063939208990e+00
1.301659699108696032e+03 1.494819520681142100e+00 7.499984882840175782e-02 1.504391918153077823e+00
1.301670553782190837e+03 1.488353082127954696e+00 7.499984249052175922e-02 1.504391762657208531e+00
1.301681408546203784e+03 1.450649605704216416e+00 7.499983572138307908e-02 1.504391596566583944e+00
1.301692263400735555e+03 1.596068856812973724e+00 7.499982848080899434e-02 1.504391418892739196e+00
1.301703118345787288e+03 1.410280210759874198e+00 7.499982072382044285e-02 1.504391228528864977e+00
1.301713973381359665e+03 1.537798568796469256e+00 7.499981239992867255e-02 1.504391024232343943e+00
1.301724828507453140e+03 1.623403233608735619e+00 7.499980345230283785e-02 1.504390804604194276e+00
1.301735683724068622e+03 1.483866672748818560e+00 7.499979381678670287e-02 1.504390568064779554e+00
1.301746539031206567e+03 1.468200772858124781e+00 7.499978342073232440e-02 1.504390312824985809e+00
1.301757394428868565e+03 1.432870133164708237e+00 7.499977218161042736e-02 1.504390036851867674e+00
1.301768249917054618e+03 1.448638490688189506e+00 7.499976000534717968e-02 1.504389737827515505e+00
1.301779105495765634e+03 1.573166440463867000e+00 7.499974678432387576e-02 1.504389413099564088e+00
1.301789961165002524e+03 1.515171173172887631e+00 7.499973239495862087e-02 1.504389059621331848e+00
1.301800816924765741e+03 1.369756902238127516e+00 7.499971669476687697e-02 1.504388673879025529e+00
1.301811672775056422e+03 1.426514923532447909e+00 7.499969951876798990e-02 1.504388251802698306e+00
1.301822528715875251e+03 1.642639009597147925e+00 7.499968067506494751e-02 1.504387788656658342e+00
1.301833384747222681e+03 1.707345231450096534e+00 7.499965993937156294e-02 1.504387278903700498e+00
1.301844240869099622e+03 1.647240259118570194e+00 7.499963704818921051e-02 1.504386716035712501e+00
1.301855097081506983e+03 1.483225652298111985e+00 7.499961169023607044e-02 1.504386092360743277e+00
1.301865953384445447e+03 1.402465963391699155e+00 7.499958349559467108e-02 1.504385398733161239e+00
1.301876809777915469e+03 1.575471317990390085e+00 7.499955202185168424e-02 1.504384624208706667e+00
1.301887666261918412e+03 1.382821218353117887e+00 7.499951673623055093e-02 1.504383755599372430e+00
1.301898522836454731e+03 1.529345120454592477e+00 7.499947699232546727e-02 1.504382776893129270e+00
1.301909379501525109e+03 1.543362385196449083e+00 7.499943199947133043e-02 1.504381668489021440e+00
1.301920236257130000e+03 1.387772446817116867e+00 7.499938078193307822e-02 1.504380406176565099e+00
1.301931093103270541e+03 1.434191394903803651e+00 7.499932212381096863e-02 1.504378959755684697e+00
