1.300878400450068511e+03 1.025961589502811133e+00 4.999998370253327939e-02 -9.999999999000000000e+09
1.300889248608233856e+03 9.894749616770818212e-01 4.999998344774619907e-02 -9.999999999000000000e+09
1.300900096856862774e+03 9.381271705543403616e-01 4.999998318645059586e-02 -9.999999999000000000e+09
1.300910945195956629e+03 1.009289799450914460e+00 4.999998291842138592e-02 -9.999999999000000000e+09
1.300921793625515875e+03 9.807855269438140455e-01 4.999998264342367382e-02 -9.999999999000000000e+09
1.300932642145541195e+03 1.034977657145493168e+00 4.999998236121220435e-02 -9.999999999000000000e+09
1.300943490756033498e+03 9.776737162462819652e-01 4.999998207153076579e-02 -9.999999999000000000e+09
1.300954339456993694e+03 1.034003289709118034e+00 4.999998177411170419e-02 -9.999999999000000000e+09
1.300965188248421782e+03 1.025698908148414468e+00 4.999998146867519477e-02 -9.999999999000000000e+09
1.300976037130319355e+03 9.699115632655118668e-01 4.999998115492865214e-02 -9.999999999000000000e+09
1.300986886102687095e+03 9.891770189096616983e-01 4.999998083256594616e-02 -9.999999999000000000e+09
1.300997735165525228e+03 9.969101927989761913e-01 4.999998050126670812e-02 -9.999999999000000000e+09
1.301008584318834892e+03 9.798641558572740440e-01 4.999998016069553963e-02 1.003835769189435956e+00
1.301019433562616541e+03 1.014899066611602674e+00 4.999997981050103429e-02 1.003842088543132061e+00
1.301030282896871540e+03 1.050274443269791913e+00 4.999997945031502827e-02 1.003848318673226547e+00
1.301041132321600116e+03 1.023247636831416951e+00 4.999997907975149009e-02 1.003854459577486535e+00
1.301051981836803179e+03 9.861915496786443081e-01 4.999997869840554915e-02 1.003860511253679366e+00
1.301062831442481183e+03 9.861514868696548142e-01 4.999997830585234393e-02 1.003866473699571049e+00
1.301073681138635266e+03 9.757688855599749855e-01 4.999997790164582151e-02 1.003872346912929148e+00
1.301084530925266336e+03 1.008292315615022972e+00 4.999997748531748165e-02 1.003878130891520337e+00
1.301095380802374621e+03 1.052856163184394678e+00 4.999997705637498208e-02 1.003883825633111071e+00
1.301106230769961257e+03 9.833740526737029253e-01 4.999997661430068824e-02 1.003889431135468469e+00
1.301117080828026928e+03 9.588297143090621644e-01 4.999997615855005656e-02 1.003894947396358983e+00
1.301127930976572088e+03 8.352543640179709294e-01 4.999997568855001073e-02 1.003900374413549290e+00
1.301138781215598101e+03 1.050936752373348160e+00 4.999997520369702658e-02 1.003905712184806287e+00
1.301149631545105194e+03 9.795383106433178666e-01 4.999997470335527938e-02 1.003910960707895983e+00
1.301160481965094277e+03 9.546810290916042385e-01 4.999997418685444422e-02 1.003916119980584831e+00
1.301171332475566032e+03 9.576311979142257957e-01 4.999997365348747558e-02 1.003921190000639951e+00
