1.300878400450068511e+03 1.003604421850657014e+00 4.999998369838469514e-02 -9.999999999000000000e+09
1.300889248608233856e+03 1.008814664603740363e+00 4.999998344345966267e-02 -9.999999999000000000e+09
1.300900096856862774e+03 9.611143432259721120e-01 4.999998318202011210e-02 -9.999999999000000000e+09
1.300910945195956629e+03 9.855071796776343485e-01 4.999998291384067511e-02 -9.999999999000000000e+09
1.300921793625515875e+03 1.006696363594631993e+00 4.999998263868610238e-02 -9.999999999000000000e+09
1.300932642145541195e+03 9.878310144145938665e-01 4.999998235631076399e-02 -9.999999999000000000e+09
1.300943490756033498e+03 9.737268379926748985e-01 4.999998206645812210e-02 -9.999999999000000000e+09
1.300954339456993694e+03 1.003769712677665460e+00 4.999998176886009255e-02 -9.999999999000000000e+09
1.300965188248421782e+03 9.681355808263001350e-01 4.999998146323643422e-02 -9.999999999000000000e+09
1.300976037130319355e+03 1.015286569645635684e+00 4.999998114929408294e-02 -9.999999999000000000e+09
1.300986886102687095e+03 1.095307964817506141e+00 4.999998082672644367e-02 -9.999999999000000000e+09
1.300997735165525228e+03 9.774756015574541657e-01 4.999998049521266197e-02 -9.999999999000000000e+09
1.301008584318834892e+03 1.065610038105615054e+00 4.999998015441671495e-02 9.738183108047382408e-01
1.301019433562616541e+03 9.736901935897591676e-01 4.999997980398668274e-02 9.745465806558526456e-01
1.301030282896871540e+03 9.047174396388102391e-01 4.999997944355374230e-02 9.752636255872241255e-01
1.301041132321600116e+03 9.407098230161762276e-01 4.999997907273118908e-02 9.759695210425931577e-01
1.301051981836803179e+03 9.052173956798643673e-01 4.999997869111345167e-02 9.766643424694813058e-01
1.301062831442481183e+03 9.864861919333921536e-01 4.999997829827488444e-02 9.773481653191961049e-01
1.301073681138635266e+03 9.499890727321105288e-01 4.999997789376862956e-02 9.780210650468343925e-01
1.301084530925266336e+03 1.017235256672544219e+00 4.999997747712528473e-02 9.786831171112744254e-01
1.301095380802374621e+03 1.024393865482502441e+00 4.999997704785159869e-02 9.793343969751757694e-01
1.301106230769961257e+03 9.221160810290982557e-01 4.999997660542890993e-02 9.799749801049818521e-01
1.301117080828026928e+03 1.021908815313580243e+00 4.999997614931159240e-02 9.806049419709200743e-01
1.301127930976572088e+03 9.772812798205089413e-01 4.999997567892539019e-02 9.812243580470033644e-01
1.301138781215598101e+03 9.916628076908894363e-01 4.999997519366555093e-02 9.818333038110308442e-01
1.301149631545105194e+03 9.689500914875233128e-01 4.999997469289487600e-02 9.824318547445836103e-01
1.301160481965094277e+03 1.002666964680635653e+00 4.999997417594159721e-02 9.830200863330269545e-01
1.301171332475566032e+03 1.021318015922477951e+00 4.999997364209711470e-02 9.835980740655134724e-01
1.301182183076521369e+03 1.057672312961245087e+00 4.999997309061352674e-02 9.841658934349821752e-01
1.301193033767961197e+03 9.580014818686480860e-01 4.999997252070099291e-02 9.847236199381548261e-01
1.301203884549885970e+03 9.457720316125624027e-01 4.999997193152488917e-02 9.852713290755357178e-01
1.301214735422296144e+03 9.624665914640553321e-01 4.999997132220267149e-02 9.858090963514154481e-01
1.301225586385193310e+03 9.783514122888532505e-01 4.999997069180060760e-02 9.863369972738738056e-01
